"Data set title: Canopy Processes at HJA. Above canopy variables include: air temperature, relative humidity, water vapor, and leaf wetness from 01-Oct-2022 to 01-Oct-2023",,,,
,,,,
Site,Date,AIRTEMP_MEAN_5600_0_01,VPD_MEAN_5600_0_01,Flag_VPD_MEAN_5600_0_01
DSCMET_421,1/10/2023 1:45,-0.809,0,
DSCMET_421,1/10/2023 1:50,-0.842,0,
DSCMET_421,1/10/2023 1:55,-0.777,0,
DSCMET_421,1/10/2023 2:00,-0.797,0,
DSCMET_421,1/10/2023 2:05,-0.799,0,
DSCMET_421,1/10/2023 2:10,-0.624,0,
DSCMET_421,1/10/2023 2:15,-0.543,0,
DSCMET_421,1/10/2023 2:20,-0.671,0,
DSCMET_421,1/10/2023 2:25,-0.437,0,
DSCMET_421,1/10/2023 2:30,-0.576,0,
DSCMET_421,1/10/2023 2:35,-0.658,0,
DSCMET_421,1/10/2023 2:40,-0.52,0,
DSCMET_421,1/10/2023 2:45,-0.57,0,
DSCMET_421,1/10/2023 2:50,-0.445,0,
DSCMET_421,1/10/2023 2:55,-0.65,0,
DSCMET_421,1/10/2023 3:00,-0.644,0,
DSCMET_421,1/10/2023 3:05,-0.712,0,
DSCMET_421,1/10/2023 3:10,-0.693,0,
DSCMET_421,1/10/2023 3:15,-0.592,0,
DSCMET_421,1/10/2023 3:20,-0.72,0,
DSCMET_421,1/10/2023 3:25,-0.778,0,
DSCMET_421,1/10/2023 3:30,-0.802,0,
DSCMET_421,1/10/2023 3:35,-0.655,0,
DSCMET_421,1/10/2023 3:40,-0.576,0,
DSCMET_421,1/10/2023 3:45,-0.517,0,
DSCMET_421,1/10/2023 3:50,-0.5,0,
DSCMET_421,1/10/2023 3:55,-0.699,0,
DSCMET_421,1/10/2023 4:00,-0.766,0,
DSCMET_421,1/10/2023 4:05,-0.688,0,
DSCMET_421,1/10/2023 4:10,-0.643,0,
DSCMET_421,1/10/2023 4:15,-0.416,0,
DSCMET_421,1/10/2023 4:20,-0.612,0,
DSCMET_421,1/10/2023 4:25,-0.716,0,
DSCMET_421,1/10/2023 4:30,-0.796,0,
DSCMET_421,1/10/2023 4:35,-0.852,0,
DSCMET_421,1/10/2023 4:40,-0.769,0,
DSCMET_421,1/10/2023 4:45,-0.725,0,
DSCMET_421,1/10/2023 4:50,-0.758,0,
DSCMET_421,1/10/2023 4:55,-0.904,0,
DSCMET_421,1/10/2023 5:00,-0.882,0,
DSCMET_421,1/10/2023 5:05,-0.906,0,
DSCMET_421,1/10/2023 5:10,-0.973,0,
DSCMET_421,1/10/2023 5:15,-0.931,0,
DSCMET_421,1/10/2023 5:20,-0.906,0,
DSCMET_421,1/10/2023 5:25,-0.866,0,
DSCMET_421,1/10/2023 5:30,-0.968,0,
DSCMET_421,1/10/2023 5:35,-0.988,0,
DSCMET_421,1/10/2023 5:40,-0.945,0,
DSCMET_421,1/10/2023 5:45,-0.892,0,
DSCMET_421,1/10/2023 5:50,-0.9,0,
DSCMET_421,1/10/2023 5:55,-0.891,0,
DSCMET_421,1/10/2023 6:00,-0.892,0,
DSCMET_421,1/10/2023 6:05,-0.979,0.006,
DSCMET_421,1/10/2023 6:10,-1.064,0.006,
DSCMET_421,1/10/2023 6:15,-1.048,0.006,
DSCMET_421,1/10/2023 6:20,-0.953,0.006,
DSCMET_421,1/10/2023 6:25,-0.799,0.006,
DSCMET_421,1/10/2023 6:30,-0.769,0.006,
DSCMET_421,1/10/2023 6:35,-0.747,0.006,
DSCMET_421,1/10/2023 6:40,-0.853,0.006,
DSCMET_421,1/10/2023 6:45,-1.026,0.011,
DSCMET_421,1/10/2023 6:50,-0.948,0.011,
DSCMET_421,1/10/2023 6:55,-0.929,0.011,
DSCMET_421,1/10/2023 7:00,-0.888,0.011,
DSCMET_421,1/10/2023 7:05,-0.935,0.011,
DSCMET_421,1/10/2023 7:10,-0.939,0.011,
DSCMET_421,1/10/2023 7:15,-0.808,0.012,
DSCMET_421,1/10/2023 7:20,-0.845,0.011,
DSCMET_421,1/10/2023 7:25,-0.879,0.011,
DSCMET_421,1/10/2023 7:30,-0.754,0.012,
DSCMET_421,1/10/2023 7:35,-0.811,0.012,
DSCMET_421,1/10/2023 7:40,-0.79,0.012,
DSCMET_421,1/10/2023 7:45,-0.758,0.012,
DSCMET_421,1/10/2023 7:50,-0.824,0.017,
DSCMET_421,1/10/2023 7:55,-0.719,0.012,
DSCMET_421,1/10/2023 8:00,-0.564,0.012,
DSCMET_421,1/10/2023 8:05,-0.673,0.012,
DSCMET_421,1/10/2023 8:10,-0.572,0.012,
DSCMET_421,1/10/2023 8:15,-0.567,0.012,
DSCMET_421,1/10/2023 8:20,-0.457,0.012,
DSCMET_421,1/10/2023 8:25,-0.368,0.012,
DSCMET_421,1/10/2023 8:30,-0.419,0.012,
DSCMET_421,1/10/2023 8:35,-0.392,0.012,
DSCMET_421,1/10/2023 8:40,-0.308,0.012,
DSCMET_421,1/10/2023 8:45,-0.286,0.012,
DSCMET_421,1/10/2023 8:50,-0.162,0.012,
DSCMET_421,1/10/2023 8:55,0.006,0.006,
DSCMET_421,1/10/2023 9:00,-0.037,0.006,
DSCMET_421,1/10/2023 9:05,0.028,0.006,
DSCMET_421,1/10/2023 9:10,0.17,0.006,
DSCMET_421,1/10/2023 9:15,0.025,0.006,
DSCMET_421,1/10/2023 9:20,0.052,0.006,
DSCMET_421,1/10/2023 9:25,-0.071,0.006,
DSCMET_421,1/10/2023 9:30,-0.014,0.006,
DSCMET_421,1/10/2023 9:35,-0.101,0.006,
DSCMET_421,1/10/2023 9:40,0.044,0.006,
DSCMET_421,1/10/2023 9:45,0.226,0.006,
DSCMET_421,1/10/2023 9:50,0.249,0.006,
DSCMET_421,1/10/2023 9:55,0.124,0.006,
DSCMET_421,1/10/2023 10:00,-0.07,0.012,
DSCMET_421,1/10/2023 10:05,-0.074,0.006,
DSCMET_421,1/10/2023 10:10,0.072,0.006,
DSCMET_421,1/10/2023 10:15,0.309,0.006,
DSCMET_421,1/10/2023 10:20,0.088,0.006,
DSCMET_421,1/10/2023 10:25,0.059,0.006,
DSCMET_421,1/10/2023 10:30,0.245,0.006,
DSCMET_421,1/10/2023 10:35,0.134,0.006,
DSCMET_421,1/10/2023 10:40,0.492,0,
DSCMET_421,1/10/2023 10:45,0.641,0,
DSCMET_421,1/10/2023 10:50,0.563,0,
DSCMET_421,1/10/2023 10:55,0.843,0,
DSCMET_421,1/10/2023 11:00,1.273,0,
DSCMET_421,1/10/2023 11:05,1.188,0,
DSCMET_421,1/10/2023 11:10,1.328,0,
DSCMET_421,1/10/2023 11:15,1.499,0.007,
DSCMET_421,1/10/2023 11:20,1.473,0.041,
DSCMET_421,1/10/2023 11:25,1.678,0.062,
DSCMET_421,1/10/2023 11:30,2.217,0.064,
DSCMET_421,1/10/2023 11:35,2.831,0.15,
DSCMET_421,1/10/2023 11:40,3.016,0.379,
DSCMET_421,1/10/2023 11:45,2.727,0.253,
DSCMET_421,1/10/2023 11:50,2.576,0.199,
DSCMET_421,1/10/2023 11:55,2.349,0.166,
DSCMET_421,1/10/2023 12:00,2.538,0.125,
DSCMET_421,1/10/2023 12:05,2.455,0.109,
DSCMET_421,1/10/2023 12:10,2.828,0.105,
DSCMET_421,1/10/2023 12:15,2.752,0.149,
DSCMET_421,1/10/2023 12:20,2.74,0.164,
DSCMET_421,1/10/2023 12:25,2.646,0.14,
DSCMET_421,1/10/2023 12:30,3.001,0.144,
DSCMET_421,1/10/2023 12:35,3.321,0.147,
DSCMET_421,1/10/2023 12:40,3.276,0.17,
DSCMET_421,1/10/2023 12:45,3.57,0.189,
DSCMET_421,1/10/2023 12:50,3.701,0.191,
DSCMET_421,1/10/2023 12:55,3.619,0.182,
DSCMET_421,1/10/2023 13:00,4.065,0.172,
DSCMET_421,1/10/2023 13:05,4.456,0.26,
DSCMET_421,1/10/2023 13:10,4.228,0.297,
DSCMET_421,1/10/2023 13:15,4.201,0.231,
DSCMET_421,1/10/2023 13:20,4.338,0.2,
DSCMET_421,1/10/2023 13:25,4.456,0.21,
DSCMET_421,1/10/2023 13:30,4.748,0.24,
DSCMET_421,1/10/2023 13:35,4.908,0.243,
DSCMET_421,1/10/2023 13:40,4.931,0.208,
DSCMET_421,1/10/2023 13:45,5.276,0.178,
DSCMET_421,1/10/2023 13:50,5.357,0.286,
DSCMET_421,1/10/2023 13:55,5.468,0.36,
DSCMET_421,1/10/2023 14:00,5.503,0.298,
DSCMET_421,1/10/2023 14:05,5.803,0.267,
DSCMET_421,1/10/2023 14:10,6.388,0.355,
DSCMET_421,1/10/2023 14:15,6.314,0.449,
DSCMET_421,1/10/2023 14:20,6.592,0.458,
DSCMET_421,1/10/2023 14:25,6.617,0.459,
DSCMET_421,1/10/2023 14:30,6.547,0.505,
DSCMET_421,1/10/2023 14:35,6.524,0.533,
DSCMET_421,1/10/2023 14:40,6.351,0.278,
DSCMET_421,1/10/2023 14:45,6.31,0.306,
DSCMET_421,1/10/2023 14:50,6.298,0.21,
DSCMET_421,1/10/2023 14:55,6.13,0.189,
DSCMET_421,1/10/2023 15:00,6.295,0.153,
DSCMET_421,1/10/2023 15:05,6.423,0.443,
DSCMET_421,1/10/2023 15:10,6.212,0.275,
DSCMET_421,1/10/2023 15:15,6.141,0.274,
DSCMET_421,1/10/2023 15:20,6.181,0.303,
DSCMET_421,1/10/2023 15:25,5.918,0.242,
DSCMET_421,1/10/2023 15:30,5.701,0.165,
DSCMET_421,1/10/2023 15:35,5.873,0.13,
DSCMET_421,1/10/2023 15:40,5.815,0.138,
DSCMET_421,1/10/2023 15:45,5.746,0.129,
DSCMET_421,1/10/2023 15:50,5.528,0.118,
DSCMET_421,1/10/2023 15:55,5.663,0.082,
DSCMET_421,1/10/2023 16:00,5.845,0.083,
DSCMET_421,1/10/2023 16:05,5.602,0.127,
DSCMET_421,1/10/2023 16:10,5.69,0.11,
DSCMET_421,1/10/2023 16:15,5.565,0.091,
DSCMET_421,1/10/2023 16:20,5.566,0.073,
DSCMET_421,1/10/2023 16:25,5.558,0.063,
DSCMET_421,1/10/2023 16:30,5.5,0.063,
DSCMET_421,1/10/2023 16:35,5.421,0.054,
DSCMET_421,1/10/2023 16:40,5.478,0.045,
DSCMET_421,1/10/2023 16:45,5.594,0.036,
DSCMET_421,1/10/2023 16:50,5.461,0.036,
DSCMET_421,1/10/2023 16:55,5.237,0.035,
DSCMET_421,1/10/2023 17:00,5.408,0.027,
DSCMET_421,1/10/2023 17:05,5.52,0.027,
DSCMET_421,1/10/2023 17:10,5.631,0.018,
DSCMET_421,1/10/2023 17:15,5.499,0.036,
DSCMET_421,1/10/2023 17:20,5.358,0.054,
DSCMET_421,1/10/2023 17:25,5.327,0.054,
DSCMET_421,1/10/2023 17:30,5.342,0.054,
DSCMET_421,1/10/2023 17:35,5.259,0.044,
DSCMET_421,1/10/2023 17:40,5.29,0.045,
DSCMET_421,1/10/2023 17:45,5.256,0.036,
DSCMET_421,1/10/2023 17:50,5.306,0.027,
DSCMET_421,1/10/2023 17:55,5.462,0.027,
DSCMET_421,1/10/2023 18:00,5.345,0.027,
DSCMET_421,1/10/2023 18:05,5.297,0.027,
DSCMET_421,1/10/2023 18:10,5.261,0.027,
DSCMET_421,1/10/2023 18:15,5.225,0.027,
DSCMET_421,1/10/2023 18:20,5.293,0.027,
DSCMET_421,1/10/2023 18:25,5.208,0.027,
DSCMET_421,1/10/2023 18:30,5.17,0.035,
DSCMET_421,1/10/2023 18:35,5.198,0.035,
DSCMET_421,1/10/2023 18:40,5.2,0.035,
DSCMET_421,1/10/2023 18:45,5.312,0.027,
DSCMET_421,1/10/2023 18:50,5.322,0.027,
DSCMET_421,1/10/2023 18:55,5.396,0.027,
DSCMET_421,1/10/2023 19:00,5.416,0.054,
DSCMET_421,1/10/2023 19:05,5.426,0.108,
DSCMET_421,1/10/2023 19:10,5.593,0.209,
DSCMET_421,1/10/2023 19:15,5.554,0.299,
DSCMET_421,1/10/2023 19:20,5.249,0.195,
DSCMET_421,1/10/2023 19:25,5.121,0.123,
DSCMET_421,1/10/2023 19:30,5.12,0.088,
DSCMET_421,1/10/2023 19:35,5.102,0.061,
DSCMET_421,1/10/2023 19:40,5.129,0.044,
DSCMET_421,1/10/2023 19:45,5.186,0.035,
DSCMET_421,1/10/2023 19:50,4.988,0.035,
DSCMET_421,1/10/2023 19:55,5.057,0.026,
DSCMET_421,1/10/2023 20:00,4.932,0.017,
DSCMET_421,1/10/2023 20:05,4.89,0.017,
DSCMET_421,1/10/2023 20:10,4.797,0.009,
DSCMET_421,1/10/2023 20:15,4.843,0.009,
DSCMET_421,1/10/2023 20:20,4.821,0,
DSCMET_421,1/10/2023 20:25,4.845,0,
DSCMET_421,1/10/2023 20:30,4.863,0,
DSCMET_421,1/10/2023 20:35,4.857,0,
DSCMET_421,1/10/2023 20:40,4.694,0,
DSCMET_421,1/10/2023 20:45,4.646,0,
DSCMET_421,1/10/2023 20:50,4.91,0,
DSCMET_421,1/10/2023 20:55,4.801,0,
DSCMET_421,1/10/2023 21:00,4.697,0,
DSCMET_421,1/10/2023 21:05,4.705,0,
DSCMET_421,1/10/2023 21:10,4.779,0,
DSCMET_421,1/10/2023 21:15,4.59,0,
DSCMET_421,1/10/2023 21:20,4.63,0,
DSCMET_421,1/10/2023 21:25,4.623,0,
DSCMET_421,1/10/2023 21:30,4.57,0,
DSCMET_421,1/10/2023 21:35,4.494,0,
DSCMET_421,1/10/2023 21:40,4.552,0,
DSCMET_421,1/10/2023 21:45,4.49,0,
DSCMET_421,1/10/2023 21:50,4.588,0,
DSCMET_421,1/10/2023 21:55,4.438,0,
DSCMET_421,1/10/2023 22:00,4.565,0,
DSCMET_421,1/10/2023 22:05,4.516,0,
DSCMET_421,1/10/2023 22:10,4.506,0,
DSCMET_421,1/10/2023 22:15,4.339,0,
DSCMET_421,1/10/2023 22:20,4.3,0,
DSCMET_421,1/10/2023 22:25,4.304,0,
DSCMET_421,1/10/2023 22:30,4.329,0,
DSCMET_421,1/10/2023 22:35,4.253,0,
DSCMET_421,1/10/2023 22:40,4.131,0,
DSCMET_421,1/10/2023 22:45,4.179,0,
DSCMET_421,1/10/2023 22:50,4.083,0,
DSCMET_421,1/10/2023 22:55,4.075,0,
DSCMET_421,1/10/2023 23:00,4.101,0,
DSCMET_421,1/10/2023 23:05,4.075,0,
DSCMET_421,1/10/2023 23:10,4.068,0,
DSCMET_421,1/10/2023 23:15,4.103,0,
DSCMET_421,1/10/2023 23:20,4.092,0,
DSCMET_421,1/10/2023 23:25,4.055,0,
DSCMET_421,1/10/2023 23:30,4.068,0,
DSCMET_421,1/10/2023 23:35,3.973,0,
DSCMET_421,1/10/2023 23:40,3.961,0,
DSCMET_421,1/10/2023 23:45,3.943,0,
DSCMET_421,1/10/2023 23:50,4.056,0,
DSCMET_421,1/10/2023 23:55,4.037,0,
DSCMET_421,1/11/2023 0:00,3.967,0,
DSCMET_421,1/11/2023 0:05,3.989,0,
DSCMET_421,1/11/2023 0:10,3.91,0,
DSCMET_421,1/11/2023 0:15,3.844,0,
DSCMET_421,1/11/2023 0:20,3.883,0,
DSCMET_421,1/11/2023 0:25,3.921,0,
DSCMET_421,1/11/2023 0:30,3.898,0,
DSCMET_421,1/11/2023 0:35,3.94,0,
DSCMET_421,1/11/2023 0:40,3.909,0,
DSCMET_421,1/11/2023 0:45,3.835,0,
DSCMET_421,1/11/2023 0:50,3.835,0,
DSCMET_421,1/11/2023 0:55,3.862,0,
DSCMET_421,1/11/2023 1:00,3.841,0,
DSCMET_421,1/11/2023 1:05,3.732,0,
DSCMET_421,1/11/2023 1:10,3.718,0,
DSCMET_421,1/11/2023 1:15,3.943,0,
DSCMET_421,1/11/2023 1:20,3.723,0,
DSCMET_421,1/11/2023 1:25,3.711,0,
DSCMET_421,1/11/2023 1:30,3.688,0,
DSCMET_421,1/11/2023 1:35,3.707,0,
DSCMET_421,1/11/2023 1:40,3.688,0,
DSCMET_421,1/11/2023 1:45,3.616,0,
DSCMET_421,1/11/2023 1:50,3.705,0,
DSCMET_421,1/11/2023 1:55,3.754,0,
DSCMET_421,1/11/2023 2:00,3.616,0,
DSCMET_421,1/11/2023 2:05,3.547,0,
DSCMET_421,1/11/2023 2:10,3.577,0,
DSCMET_421,1/11/2023 2:15,3.635,0,
DSCMET_421,1/11/2023 2:20,3.72,0,
DSCMET_421,1/11/2023 2:25,3.688,0,
DSCMET_421,1/11/2023 2:30,3.598,0,
DSCMET_421,1/11/2023 2:35,3.5,0,
DSCMET_421,1/11/2023 2:40,3.499,0,
DSCMET_421,1/11/2023 2:45,3.506,0,
DSCMET_421,1/11/2023 2:50,3.542,0,
DSCMET_421,1/11/2023 2:55,3.532,0,
DSCMET_421,1/11/2023 3:00,3.571,0,
DSCMET_421,1/11/2023 3:05,3.623,0,
DSCMET_421,1/11/2023 3:10,3.518,0,
DSCMET_421,1/11/2023 3:15,3.493,0,
DSCMET_421,1/11/2023 3:20,3.497,0,
DSCMET_421,1/11/2023 3:25,3.521,0,
DSCMET_421,1/11/2023 3:30,3.509,0,
DSCMET_421,1/11/2023 3:35,3.479,0,
DSCMET_421,1/11/2023 3:40,3.509,0,
DSCMET_421,1/11/2023 3:45,3.493,0,
DSCMET_421,1/11/2023 3:50,3.516,0,
DSCMET_421,1/11/2023 3:55,3.536,0,
DSCMET_421,1/11/2023 4:00,3.374,0,
DSCMET_421,1/11/2023 4:05,3.275,0,
DSCMET_421,1/11/2023 4:10,3.258,0,
DSCMET_421,1/11/2023 4:15,3.286,0,
DSCMET_421,1/11/2023 4:20,3.233,0,
DSCMET_421,1/11/2023 4:25,3.182,0,
DSCMET_421,1/11/2023 4:30,3.164,0,
DSCMET_421,1/11/2023 4:35,2.982,0,
DSCMET_421,1/11/2023 4:40,2.945,0,
DSCMET_421,1/11/2023 4:45,2.89,0,
DSCMET_421,1/11/2023 4:50,2.875,0,
DSCMET_421,1/11/2023 4:55,2.787,0,
DSCMET_421,1/11/2023 5:00,2.737,0,
DSCMET_421,1/11/2023 5:05,2.661,0,
DSCMET_421,1/11/2023 5:10,2.572,0,
DSCMET_421,1/11/2023 5:15,2.491,0,
DSCMET_421,1/11/2023 5:20,2.402,0,
DSCMET_421,1/11/2023 5:25,2.145,0,
DSCMET_421,1/11/2023 5:30,2.121,0,
DSCMET_421,1/11/2023 5:35,2.023,0,
DSCMET_421,1/11/2023 5:40,1.979,0,
DSCMET_421,1/11/2023 5:45,2.094,0,
DSCMET_421,1/11/2023 5:50,2.087,0,
DSCMET_421,1/11/2023 5:55,2.13,0,
DSCMET_421,1/11/2023 6:00,1.934,0,
DSCMET_421,1/11/2023 6:05,1.876,0,
DSCMET_421,1/11/2023 6:10,1.843,0,
DSCMET_421,1/11/2023 6:15,1.844,0,
DSCMET_421,1/11/2023 6:20,1.675,0,
DSCMET_421,1/11/2023 6:25,1.789,0,
DSCMET_421,1/11/2023 6:30,1.654,0,
DSCMET_421,1/11/2023 6:35,1.57,0,
DSCMET_421,1/11/2023 6:40,1.493,0,
DSCMET_421,1/11/2023 6:45,1.398,0,
DSCMET_421,1/11/2023 6:50,1.44,0,
DSCMET_421,1/11/2023 6:55,1.451,0,
DSCMET_421,1/11/2023 7:00,1.272,0,
DSCMET_421,1/11/2023 7:05,1.317,0,
DSCMET_421,1/11/2023 7:10,1.382,0,
DSCMET_421,1/11/2023 7:15,1.406,0,
DSCMET_421,1/11/2023 7:20,1.276,0,
DSCMET_421,1/11/2023 7:25,1.094,0,
DSCMET_421,1/11/2023 7:30,1.086,0,
DSCMET_421,1/11/2023 7:35,1.016,0,
DSCMET_421,1/11/2023 7:40,0.856,0,
DSCMET_421,1/11/2023 7:45,0.795,0,
DSCMET_421,1/11/2023 7:50,0.789,0,
DSCMET_421,1/11/2023 7:55,0.696,0,
DSCMET_421,1/11/2023 8:00,0.612,0,
DSCMET_421,1/11/2023 8:05,0.599,0,
DSCMET_421,1/11/2023 8:10,0.616,0,
DSCMET_421,1/11/2023 8:15,0.567,0,
DSCMET_421,1/11/2023 8:20,0.434,0,
DSCMET_421,1/11/2023 8:25,0.385,0,
DSCMET_421,1/11/2023 8:30,0.372,0,
DSCMET_421,1/11/2023 8:35,0.53,0,
DSCMET_421,1/11/2023 8:40,0.422,0,
DSCMET_421,1/11/2023 8:45,0.273,0,
DSCMET_421,1/11/2023 8:50,0.244,0,
DSCMET_421,1/11/2023 8:55,0.347,0,
DSCMET_421,1/11/2023 9:00,0.325,0,
DSCMET_421,1/11/2023 9:05,0.319,0,
DSCMET_421,1/11/2023 9:10,0.234,0,
DSCMET_421,1/11/2023 9:15,0.222,0,
DSCMET_421,1/11/2023 9:20,0.233,0,
DSCMET_421,1/11/2023 9:25,0.408,0,
DSCMET_421,1/11/2023 9:30,0.44,0,
DSCMET_421,1/11/2023 9:35,0.521,0,
DSCMET_421,1/11/2023 9:40,0.847,0,
DSCMET_421,1/11/2023 9:45,0.862,0,
DSCMET_421,1/11/2023 9:50,0.972,0,
DSCMET_421,1/11/2023 9:55,1.07,0,
DSCMET_421,1/11/2023 10:00,1.228,0,
DSCMET_421,1/11/2023 10:05,1.254,0,
DSCMET_421,1/11/2023 10:10,1.448,0,
DSCMET_421,1/11/2023 10:15,1.329,0,
DSCMET_421,1/11/2023 10:20,1.564,0,
DSCMET_421,1/11/2023 10:25,1.649,0,
DSCMET_421,1/11/2023 10:30,1.759,0,
DSCMET_421,1/11/2023 10:35,2.088,0,
DSCMET_421,1/11/2023 10:40,2.209,0,
DSCMET_421,1/11/2023 10:45,2.262,0,
DSCMET_421,1/11/2023 10:50,2.495,0,
DSCMET_421,1/11/2023 10:55,2.643,0,
DSCMET_421,1/11/2023 11:00,2.804,0,
DSCMET_421,1/11/2023 11:05,2.777,0,
DSCMET_421,1/11/2023 11:10,2.86,0,
DSCMET_421,1/11/2023 11:15,2.827,0,
DSCMET_421,1/11/2023 11:20,2.828,0,
DSCMET_421,1/11/2023 11:25,2.913,0,
DSCMET_421,1/11/2023 11:30,2.878,0,
DSCMET_421,1/11/2023 11:35,2.902,0,
DSCMET_421,1/11/2023 11:40,3.118,0,
DSCMET_421,1/11/2023 11:45,3.283,0,
DSCMET_421,1/11/2023 11:50,3.232,0,
DSCMET_421,1/11/2023 11:55,3.23,0,
DSCMET_421,1/11/2023 12:00,3.446,0,
DSCMET_421,1/11/2023 12:05,3.438,0,
DSCMET_421,1/11/2023 12:10,3.749,0,
DSCMET_421,1/11/2023 12:15,3.761,0,
DSCMET_421,1/11/2023 12:20,3.767,0,
DSCMET_421,1/11/2023 12:25,3.745,0,
DSCMET_421,1/11/2023 12:30,3.654,0,
DSCMET_421,1/11/2023 12:35,3.766,0,
DSCMET_421,1/11/2023 12:40,3.858,0,
DSCMET_421,1/11/2023 12:45,3.928,0,
DSCMET_421,1/11/2023 12:50,3.983,0,
DSCMET_421,1/11/2023 12:55,4.039,0,
DSCMET_421,1/11/2023 13:00,4.049,0,
DSCMET_421,1/11/2023 13:05,4.096,0,
DSCMET_421,1/11/2023 13:10,4.12,0,
DSCMET_421,1/11/2023 13:15,4.288,0,
DSCMET_421,1/11/2023 13:20,4.26,0,
DSCMET_421,1/11/2023 13:25,4.288,0,
DSCMET_421,1/11/2023 13:30,4.397,0,
DSCMET_421,1/11/2023 13:35,4.579,0,
DSCMET_421,1/11/2023 13:40,4.45,0,
DSCMET_421,1/11/2023 13:45,4.497,0,
DSCMET_421,1/11/2023 13:50,4.384,0,
DSCMET_421,1/11/2023 13:55,4.441,0,
DSCMET_421,1/11/2023 14:00,4.397,0,
DSCMET_421,1/11/2023 14:05,4.584,0,
DSCMET_421,1/11/2023 14:10,4.532,0,
DSCMET_421,1/11/2023 14:15,4.536,0,
DSCMET_421,1/11/2023 14:20,4.496,0,
DSCMET_421,1/11/2023 14:25,4.541,0,
DSCMET_421,1/11/2023 14:30,4.585,0,
DSCMET_421,1/11/2023 14:35,4.536,0,
DSCMET_421,1/11/2023 14:40,4.578,0,
DSCMET_421,1/11/2023 14:45,4.644,0,
DSCMET_421,1/11/2023 14:50,4.687,0,
DSCMET_421,1/11/2023 14:55,4.631,0,
DSCMET_421,1/11/2023 15:00,4.761,0,
DSCMET_421,1/11/2023 15:05,4.581,0,
DSCMET_421,1/11/2023 15:10,4.596,0,
DSCMET_421,1/11/2023 15:15,4.586,0,
DSCMET_421,1/11/2023 15:20,4.702,0,
DSCMET_421,1/11/2023 15:25,4.838,0,
DSCMET_421,1/11/2023 15:30,4.716,0,
DSCMET_421,1/11/2023 15:35,4.847,0,
DSCMET_421,1/11/2023 15:40,4.809,0,
DSCMET_421,1/11/2023 15:45,4.785,0,
DSCMET_421,1/11/2023 15:50,4.845,0,
DSCMET_421,1/11/2023 15:55,4.712,0,
DSCMET_421,1/11/2023 16:00,4.706,0,
DSCMET_421,1/11/2023 16:05,4.801,0,
DSCMET_421,1/11/2023 16:10,4.719,0,
DSCMET_421,1/11/2023 16:15,4.732,0,
DSCMET_421,1/11/2023 16:20,4.773,0,
DSCMET_421,1/11/2023 16:25,4.692,0,
DSCMET_421,1/11/2023 16:30,4.808,0,
DSCMET_421,1/11/2023 16:35,4.787,0,
DSCMET_421,1/11/2023 16:40,4.736,0,
DSCMET_421,1/11/2023 16:45,4.785,0,
DSCMET_421,1/11/2023 16:50,4.718,0,
DSCMET_421,1/11/2023 16:55,4.722,0,
DSCMET_421,1/11/2023 17:00,4.73,0,
DSCMET_421,1/11/2023 17:05,4.704,0,
DSCMET_421,1/11/2023 17:10,4.637,0,
DSCMET_421,1/11/2023 17:15,4.59,0,
DSCMET_421,1/11/2023 17:20,4.604,0,
DSCMET_421,1/11/2023 17:25,4.657,0,
DSCMET_421,1/11/2023 17:30,4.61,0,
DSCMET_421,1/11/2023 17:35,4.596,0,
DSCMET_421,1/11/2023 17:40,4.578,0,
DSCMET_421,1/11/2023 17:45,4.674,0,
DSCMET_421,1/11/2023 17:50,4.536,0,
DSCMET_421,1/11/2023 17:55,4.51,0,
DSCMET_421,1/11/2023 18:00,4.6,0,
DSCMET_421,1/11/2023 18:05,4.673,0,
DSCMET_421,1/11/2023 18:10,4.792,0,
DSCMET_421,1/11/2023 18:15,4.608,0,
DSCMET_421,1/11/2023 18:20,4.648,0,
DSCMET_421,1/11/2023 18:25,4.685,0,
DSCMET_421,1/11/2023 18:30,4.659,0,
DSCMET_421,1/11/2023 18:35,4.651,0,
DSCMET_421,1/11/2023 18:40,4.564,0,
DSCMET_421,1/11/2023 18:45,4.654,0,
DSCMET_421,1/11/2023 18:50,4.583,0,
DSCMET_421,1/11/2023 18:55,4.639,0,
DSCMET_421,1/11/2023 19:00,4.946,0,
DSCMET_421,1/11/2023 19:05,4.571,0,
DSCMET_421,1/11/2023 19:10,4.536,0,
DSCMET_421,1/11/2023 19:15,4.566,0,
DSCMET_421,1/11/2023 19:20,4.569,0,
DSCMET_421,1/11/2023 19:25,4.479,0,
DSCMET_421,1/11/2023 19:30,4.53,0,
DSCMET_421,1/11/2023 19:35,4.54,0,
DSCMET_421,1/11/2023 19:40,4.551,0,
DSCMET_421,1/11/2023 19:45,4.472,0,
DSCMET_421,1/11/2023 19:50,4.492,0,
DSCMET_421,1/11/2023 19:55,4.467,0,
DSCMET_421,1/11/2023 20:00,4.563,0,
DSCMET_421,1/11/2023 20:05,4.525,0,
DSCMET_421,1/11/2023 20:10,4.608,0,
DSCMET_421,1/11/2023 20:15,4.519,0,
DSCMET_421,1/11/2023 20:20,4.483,0,
DSCMET_421,1/11/2023 20:25,4.479,0,
DSCMET_421,1/11/2023 20:30,4.537,0,
DSCMET_421,1/11/2023 20:35,4.572,0,
DSCMET_421,1/11/2023 20:40,4.563,0,
