"Data set title: Canopy Processes at HJA. Above canopy variables include: air temperature, relative humidity, water vapor, and leaf wetness from 13-Oct-2020 to 01-Oct-2021",,,,
,,,,
Site,Date,AIRTEMP_MEAN_5600_0_01,VPD_MEAN_5600_0_01,Flag_VPD_MEAN_5600_0_01
DSCMET_421,10/23/2020 0:45,1.161,0.053,
DSCMET_421,10/23/2020 0:50,1.177,0.06,
DSCMET_421,10/23/2020 0:55,1.062,0.119,
DSCMET_421,10/23/2020 1:00,0.982,0.052,
DSCMET_421,10/23/2020 1:05,0.8,0.052,
DSCMET_421,10/23/2020 1:10,0.764,0.045,
DSCMET_421,10/23/2020 1:15,0.746,0.045,
DSCMET_421,10/23/2020 1:20,0.756,0.045,
DSCMET_421,10/23/2020 1:25,0.704,0.051,
DSCMET_421,10/23/2020 1:30,0.549,0.044,
DSCMET_421,10/23/2020 1:35,0.504,0.044,
DSCMET_421,10/23/2020 1:40,0.463,0.044,
DSCMET_421,10/23/2020 1:45,0.499,0.044,
DSCMET_421,10/23/2020 1:50,0.506,0.044,
DSCMET_421,10/23/2020 1:55,0.33,0.044,
DSCMET_421,10/23/2020 2:00,0.656,0.045,
DSCMET_421,10/23/2020 2:05,0.773,0.226,
DSCMET_421,10/23/2020 2:10,0.437,0.069,
DSCMET_421,10/23/2020 2:15,0.225,0.043,
DSCMET_421,10/23/2020 2:20,0.169,0.043,
DSCMET_421,10/23/2020 2:25,0.301,0.044,
DSCMET_421,10/23/2020 2:30,0.271,0.044,
DSCMET_421,10/23/2020 2:35,0.171,0.043,
DSCMET_421,10/23/2020 2:40,0.113,0.043,
DSCMET_421,10/23/2020 2:45,0.245,0.044,
DSCMET_421,10/23/2020 2:50,0.104,0.043,
DSCMET_421,10/23/2020 2:55,0.049,0.043,
DSCMET_421,10/23/2020 3:00,0.025,0.043,
DSCMET_421,10/23/2020 3:05,0.049,0.043,
DSCMET_421,10/23/2020 3:10,-0.038,0.043,
DSCMET_421,10/23/2020 3:15,-0.054,0.043,
DSCMET_421,10/23/2020 3:20,-0.09,0.042,
DSCMET_421,10/23/2020 3:25,-0.096,0.042,
DSCMET_421,10/23/2020 3:30,-0.174,0.042,
DSCMET_421,10/23/2020 3:35,-0.283,0.042,
DSCMET_421,10/23/2020 3:40,-0.458,0.041,
DSCMET_421,10/23/2020 3:45,-0.458,0.041,
DSCMET_421,10/23/2020 3:50,-0.421,0.041,
DSCMET_421,10/23/2020 3:55,-0.444,0.041,
DSCMET_421,10/23/2020 4:00,-0.31,0.042,
DSCMET_421,10/23/2020 4:05,-0.414,0.041,
DSCMET_421,10/23/2020 4:10,-0.457,0.041,
DSCMET_421,10/23/2020 4:15,-0.533,0.041,
DSCMET_421,10/23/2020 4:20,-0.494,0.041,
DSCMET_421,10/23/2020 4:25,-0.516,0.041,
DSCMET_421,10/23/2020 4:30,-0.498,0.041,
DSCMET_421,10/23/2020 4:35,-0.518,0.041,
DSCMET_421,10/23/2020 4:40,-0.611,0.041,
DSCMET_421,10/23/2020 4:45,-0.706,0.041,
DSCMET_421,10/23/2020 4:50,-0.743,0.04,
DSCMET_421,10/23/2020 4:55,-0.606,0.041,
DSCMET_421,10/23/2020 5:00,-0.429,0.041,
DSCMET_421,10/23/2020 5:05,-0.437,0.041,
DSCMET_421,10/23/2020 5:10,-0.712,0.041,
DSCMET_421,10/23/2020 5:15,-0.829,0.04,
DSCMET_421,10/23/2020 5:20,-0.875,0.04,
DSCMET_421,10/23/2020 5:25,-0.804,0.04,
DSCMET_421,10/23/2020 5:30,-0.785,0.04,
DSCMET_421,10/23/2020 5:35,-0.751,0.04,
DSCMET_421,10/23/2020 5:40,-0.69,0.041,
DSCMET_421,10/23/2020 5:45,-0.75,0.04,
DSCMET_421,10/23/2020 5:50,-0.937,0.04,
DSCMET_421,10/23/2020 5:55,-1.045,0.04,
DSCMET_421,10/23/2020 6:00,-0.97,0.04,
DSCMET_421,10/23/2020 6:05,-0.999,0.04,
DSCMET_421,10/23/2020 6:10,-0.961,0.04,
DSCMET_421,10/23/2020 6:15,-0.904,0.04,
DSCMET_421,10/23/2020 6:20,-0.727,0.041,
DSCMET_421,10/23/2020 6:25,-0.895,0.04,
DSCMET_421,10/23/2020 6:30,-1.047,0.04,
DSCMET_421,10/23/2020 6:35,-0.999,0.04,
DSCMET_421,10/23/2020 6:40,-1.003,0.04,
DSCMET_421,10/23/2020 6:45,-0.94,0.04,
DSCMET_421,10/23/2020 6:50,-0.865,0.04,
DSCMET_421,10/23/2020 6:55,-0.855,0.04,
DSCMET_421,10/23/2020 7:00,-0.782,0.04,
DSCMET_421,10/23/2020 7:05,-0.635,0.041,
DSCMET_421,10/23/2020 7:10,-0.726,0.041,
DSCMET_421,10/23/2020 7:15,-0.774,0.04,
DSCMET_421,10/23/2020 7:20,-0.914,0.04,
DSCMET_421,10/23/2020 7:25,-0.893,0.04,
DSCMET_421,10/23/2020 7:30,-0.716,0.041,
DSCMET_421,10/23/2020 7:35,-0.658,0.041,
DSCMET_421,10/23/2020 7:40,-0.827,0.04,
DSCMET_421,10/23/2020 7:45,-0.888,0.04,
DSCMET_421,10/23/2020 7:50,-0.748,0.04,
DSCMET_421,10/23/2020 7:55,-0.662,0.041,
DSCMET_421,10/23/2020 8:00,-0.537,0.041,
DSCMET_421,10/23/2020 8:05,-0.33,0.042,
DSCMET_421,10/23/2020 8:10,-0.266,0.042,
DSCMET_421,10/23/2020 8:15,-0.258,0.042,
DSCMET_421,10/23/2020 8:20,-0.166,0.048,
DSCMET_421,10/23/2020 8:25,-0.066,0.049,
DSCMET_421,10/23/2020 8:30,0.137,0.136,
DSCMET_421,10/23/2020 8:35,0.327,0.219,
DSCMET_421,10/23/2020 8:40,0.651,0.295,
DSCMET_421,10/23/2020 8:45,1.269,0.522,
DSCMET_421,10/23/2020 8:50,1.751,0.679,
DSCMET_421,10/23/2020 8:55,2.294,0.836,
DSCMET_421,10/23/2020 9:00,2.608,1.017,
DSCMET_421,10/23/2020 9:05,3.085,1.128,
DSCMET_421,10/23/2020 9:10,3.297,1.145,
DSCMET_421,10/23/2020 9:15,3.689,1.337,
DSCMET_421,10/23/2020 9:20,4.059,1.56,
DSCMET_421,10/23/2020 9:25,4.77,1.804,
DSCMET_421,10/23/2020 9:30,5.568,2.392,
DSCMET_421,10/23/2020 9:35,6.088,2.668,
DSCMET_421,10/23/2020 9:40,5.879,2.853,
DSCMET_421,10/23/2020 9:45,6.003,2.833,
DSCMET_421,10/23/2020 9:50,6.912,3.219,
DSCMET_421,10/23/2020 9:55,6.961,3.364,
DSCMET_421,10/23/2020 10:00,7.509,3.788,
DSCMET_421,10/23/2020 10:05,8.1,4.266,
DSCMET_421,10/23/2020 10:10,8.25,4.232,
DSCMET_421,10/23/2020 10:15,8.12,4.233,
DSCMET_421,10/23/2020 10:20,8.56,4.551,
DSCMET_421,10/23/2020 10:25,8.88,4.663,
DSCMET_421,10/23/2020 10:30,9.1,5.136,
DSCMET_421,10/23/2020 10:35,9.75,5.409,
DSCMET_421,10/23/2020 10:40,9.9,5.47,
DSCMET_421,10/23/2020 10:45,10.71,6.208,
DSCMET_421,10/23/2020 10:50,11.26,6.027,
DSCMET_421,10/23/2020 10:55,11.12,5.853,
DSCMET_421,10/23/2020 11:00,11.08,6.653,
DSCMET_421,10/23/2020 11:05,11.48,6.652,
DSCMET_421,10/23/2020 11:10,12.13,7.528,
DSCMET_421,10/23/2020 11:15,12.38,8.635,
DSCMET_421,10/23/2020 11:20,12.65,9.353,
DSCMET_421,10/23/2020 11:25,12.44,9.535,
DSCMET_421,10/23/2020 11:30,12.36,8.642,
DSCMET_421,10/23/2020 11:35,12.23,8.955,
DSCMET_421,10/23/2020 11:40,12.11,7.169,
DSCMET_421,10/23/2020 11:45,12.1,7.452,
DSCMET_421,10/23/2020 11:50,11.75,6.576,
DSCMET_421,10/23/2020 11:55,11.74,6.464,
DSCMET_421,10/23/2020 12:00,11.59,6.066,
DSCMET_421,10/23/2020 12:05,11.85,7.265,
DSCMET_421,10/23/2020 12:10,12.47,9.016,
DSCMET_421,10/23/2020 12:15,12.95,8.8,
DSCMET_421,10/23/2020 12:20,12.97,8.674,
DSCMET_421,10/23/2020 12:25,12.8,8.445,
DSCMET_421,10/23/2020 12:30,12.73,8.758,
DSCMET_421,10/23/2020 12:35,12.95,6.734,
DSCMET_421,10/23/2020 12:40,12.98,8.042,
DSCMET_421,10/23/2020 12:45,12.79,7.925,
DSCMET_421,10/23/2020 12:50,13.08,8.196,
DSCMET_421,10/23/2020 12:55,13.32,9.052,
DSCMET_421,10/23/2020 13:00,13.25,8.928,
DSCMET_421,10/23/2020 13:05,13.29,8.711,
DSCMET_421,10/23/2020 13:10,13.23,9.166,
DSCMET_421,10/23/2020 13:15,13.1,8.893,
DSCMET_421,10/23/2020 13:20,13.11,8.538,
DSCMET_421,10/23/2020 13:25,12.93,7.445,
DSCMET_421,10/23/2020 13:30,12.57,6.002,
DSCMET_421,10/23/2020 13:35,12.52,6.251,
DSCMET_421,10/23/2020 13:40,12.43,5.956,
DSCMET_421,10/23/2020 13:45,12.27,5.445,
DSCMET_421,10/23/2020 13:50,12.26,5.018,
DSCMET_421,10/23/2020 13:55,12.2,5.302,
DSCMET_421,10/23/2020 14:00,12.04,4.965,
DSCMET_421,10/23/2020 14:05,11.9,4.554,
DSCMET_421,10/23/2020 14:10,12.05,5.468,
DSCMET_421,10/23/2020 14:15,12.74,6.894,
DSCMET_421,10/23/2020 14:20,12.43,6.357,
DSCMET_421,10/23/2020 14:25,12.15,5.81,
DSCMET_421,10/23/2020 14:30,12.14,6.249,
DSCMET_421,10/23/2020 14:35,12.03,6.007,
DSCMET_421,10/23/2020 14:40,11.79,5.693,
DSCMET_421,10/23/2020 14:45,11.71,5.519,
DSCMET_421,10/23/2020 14:50,11.29,4.836,
DSCMET_421,10/23/2020 14:55,11.4,5.103,
DSCMET_421,10/23/2020 15:00,11.36,4.981,
DSCMET_421,10/23/2020 15:05,11.12,4.221,
DSCMET_421,10/23/2020 15:10,10.96,4.133,
DSCMET_421,10/23/2020 15:15,10.85,3.505,
DSCMET_421,10/23/2020 15:20,10.7,3.224,
DSCMET_421,10/23/2020 15:25,10.62,3.18,
DSCMET_421,10/23/2020 15:30,10.51,2.687,
DSCMET_421,10/23/2020 15:35,10.21,1.968,
DSCMET_421,10/23/2020 15:40,9.89,1.511,
DSCMET_421,10/23/2020 15:45,9.7,1.456,
DSCMET_421,10/23/2020 15:50,9.71,1.024,
DSCMET_421,10/23/2020 15:55,9.66,0.708,
DSCMET_421,10/23/2020 16:00,9.51,0.962,
DSCMET_421,10/23/2020 16:05,9.38,0.824,
DSCMET_421,10/23/2020 16:10,9.29,0.609,
DSCMET_421,10/23/2020 16:15,9.31,0.668,
DSCMET_421,10/23/2020 16:20,9.35,0.705,
DSCMET_421,10/23/2020 16:25,9.22,0.21,
DSCMET_421,10/23/2020 16:30,9.07,0.092,
DSCMET_421,10/23/2020 16:35,8.96,0.08,
DSCMET_421,10/23/2020 16:40,8.97,0.264,
DSCMET_421,10/23/2020 16:45,8.94,0.229,
DSCMET_421,10/23/2020 16:50,8.8,0.079,
DSCMET_421,10/23/2020 16:55,8.74,0.079,
DSCMET_421,10/23/2020 17:00,8.7,0.079,
DSCMET_421,10/23/2020 17:05,8.68,0.124,
DSCMET_421,10/23/2020 17:10,8.61,0.078,
DSCMET_421,10/23/2020 17:15,8.53,0.078,
DSCMET_421,10/23/2020 17:20,8.52,0.078,
DSCMET_421,10/23/2020 17:25,8.48,0.078,
DSCMET_421,10/23/2020 17:30,8.4,0.077,
DSCMET_421,10/23/2020 17:35,8.39,0.077,
DSCMET_421,10/23/2020 17:40,8.36,0.077,
DSCMET_421,10/23/2020 17:45,8.34,0.077,
DSCMET_421,10/23/2020 17:50,8.36,0.077,
DSCMET_421,10/23/2020 17:55,8.33,0.077,
DSCMET_421,10/23/2020 18:00,8.31,0.077,
DSCMET_421,10/23/2020 18:05,8.29,0.077,
DSCMET_421,10/23/2020 18:10,8.29,0.077,
DSCMET_421,10/23/2020 18:15,8.28,0.077,
DSCMET_421,10/23/2020 18:20,8.28,0.077,
DSCMET_421,10/23/2020 18:25,8.26,0.076,
DSCMET_421,10/23/2020 18:30,8.24,0.076,
DSCMET_421,10/23/2020 18:35,8.22,0.076,
DSCMET_421,10/23/2020 18:40,8.22,0.076,
DSCMET_421,10/23/2020 18:45,8.21,0.076,
DSCMET_421,10/23/2020 18:50,8.19,0.076,
DSCMET_421,10/23/2020 18:55,8.19,0.076,
DSCMET_421,10/23/2020 19:00,8.19,0.076,
DSCMET_421,10/23/2020 19:05,8.17,0.076,
DSCMET_421,10/23/2020 19:10,8.16,0.076,
DSCMET_421,10/23/2020 19:15,8.17,0.076,
DSCMET_421,10/23/2020 19:20,8.16,0.076,
DSCMET_421,10/23/2020 19:25,8.16,0.076,
DSCMET_421,10/23/2020 19:30,8.16,0.076,
DSCMET_421,10/23/2020 19:35,8.17,0.076,
DSCMET_421,10/23/2020 19:40,8.16,0.076,
DSCMET_421,10/23/2020 19:45,8.15,0.076,
DSCMET_421,10/23/2020 19:50,8.15,0.076,
DSCMET_421,10/23/2020 19:55,8.15,0.076,
DSCMET_421,10/23/2020 20:00,8.14,0.076,
DSCMET_421,10/23/2020 20:05,8.15,0.076,
DSCMET_421,10/23/2020 20:10,8.14,0.076,
DSCMET_421,10/23/2020 20:15,8.14,0.076,
DSCMET_421,10/23/2020 20:20,8.13,0.076,
DSCMET_421,10/23/2020 20:25,8.18,0.076,
DSCMET_421,10/23/2020 20:30,8.17,0.076,
DSCMET_421,10/23/2020 20:35,8.15,0.076,
DSCMET_421,10/23/2020 20:40,8.21,0.076,
DSCMET_421,10/23/2020 20:45,8.31,0.077,
DSCMET_421,10/23/2020 20:50,8.37,0.077,
DSCMET_421,10/23/2020 20:55,8.39,0.077,
DSCMET_421,10/23/2020 21:00,8.26,0.076,
DSCMET_421,10/23/2020 21:05,8.25,0.076,
DSCMET_421,10/23/2020 21:10,8.27,0.076,
DSCMET_421,10/23/2020 21:15,8.31,0.077,
DSCMET_421,10/23/2020 21:20,8.35,0.077,
DSCMET_421,10/23/2020 21:25,8.26,0.076,
DSCMET_421,10/23/2020 21:30,8.2,0.076,
DSCMET_421,10/23/2020 21:35,8.37,0.077,
DSCMET_421,10/23/2020 21:40,8.36,0.077,
DSCMET_421,10/23/2020 21:45,8.21,0.076,
DSCMET_421,10/23/2020 21:50,8.21,0.076,
DSCMET_421,10/23/2020 21:55,8.23,0.076,
DSCMET_421,10/23/2020 22:00,8.25,0.076,
DSCMET_421,10/23/2020 22:05,8.28,0.077,
DSCMET_421,10/23/2020 22:10,8.46,0.077,
DSCMET_421,10/23/2020 22:15,8.45,0.077,
DSCMET_421,10/23/2020 22:20,8.47,0.078,
DSCMET_421,10/23/2020 22:25,8.42,0.077,
DSCMET_421,10/23/2020 22:30,8.37,0.077,
DSCMET_421,10/23/2020 22:35,8.36,0.077,
DSCMET_421,10/23/2020 22:40,8.37,0.077,
DSCMET_421,10/23/2020 22:45,8.39,0.077,
DSCMET_421,10/23/2020 22:50,8.39,0.077,
DSCMET_421,10/23/2020 22:55,8.36,0.077,
DSCMET_421,10/23/2020 23:00,8.52,0.078,
DSCMET_421,10/23/2020 23:05,8.37,0.077,
DSCMET_421,10/23/2020 23:10,8.33,0.077,
DSCMET_421,10/23/2020 23:15,8.4,0.077,
DSCMET_421,10/23/2020 23:20,8.42,0.077,
DSCMET_421,10/23/2020 23:25,8.43,0.077,
DSCMET_421,10/23/2020 23:30,8.4,0.077,
DSCMET_421,10/23/2020 23:35,8.48,0.078,
DSCMET_421,10/23/2020 23:40,8.5,0.078,
DSCMET_421,10/23/2020 23:45,8.47,0.078,
DSCMET_421,10/23/2020 23:50,8.53,0.078,
DSCMET_421,10/23/2020 23:55,8.58,0.078,
DSCMET_421,10/24/2020 0:00,8.54,0.078,
DSCMET_421,10/24/2020 0:05,8.7,0.079,
DSCMET_421,10/24/2020 0:10,8.66,0.079,
DSCMET_421,10/24/2020 0:15,8.8,0.079,
DSCMET_421,10/24/2020 0:20,8.74,0.079,
DSCMET_421,10/24/2020 0:25,9.03,0.081,
DSCMET_421,10/24/2020 0:30,8.88,0.08,
DSCMET_421,10/24/2020 0:35,8.96,0.08,
DSCMET_421,10/24/2020 0:40,9.31,0.082,
DSCMET_421,10/24/2020 0:45,9.4,0.083,
DSCMET_421,10/24/2020 0:50,9.67,0.084,
DSCMET_421,10/24/2020 0:55,9.67,0.084,
DSCMET_421,10/24/2020 1:00,10.15,0.087,
DSCMET_421,10/24/2020 1:05,10.23,0.087,
DSCMET_421,10/24/2020 1:10,10.42,0.088,
DSCMET_421,10/24/2020 1:15,10.52,0.089,
DSCMET_421,10/24/2020 1:20,10.63,0.09,
DSCMET_421,10/24/2020 1:25,10.66,0.09,
DSCMET_421,10/24/2020 1:30,10.56,0.089,
DSCMET_421,10/24/2020 1:35,10.58,0.089,
DSCMET_421,10/24/2020 1:40,10.67,0.09,
DSCMET_421,10/24/2020 1:45,10.57,0.089,
DSCMET_421,10/24/2020 1:50,10.87,0.091,
DSCMET_421,10/24/2020 1:55,10.98,0.092,
DSCMET_421,10/24/2020 2:00,10.99,0.092,
DSCMET_421,10/24/2020 2:05,10.97,0.092,
DSCMET_421,10/24/2020 2:10,10.99,0.092,
DSCMET_421,10/24/2020 2:15,11.23,0.093,
DSCMET_421,10/24/2020 2:20,11.14,0.093,
DSCMET_421,10/24/2020 2:25,11.25,0.093,
DSCMET_421,10/24/2020 2:30,11.18,0.093,
DSCMET_421,10/24/2020 2:35,11.05,0.092,
DSCMET_421,10/24/2020 2:40,11.07,0.092,
DSCMET_421,10/24/2020 2:45,11.03,0.092,
DSCMET_421,10/24/2020 2:50,10.94,0.092,
DSCMET_421,10/24/2020 2:55,10.91,0.091,
DSCMET_421,10/24/2020 3:00,10.89,0.091,
DSCMET_421,10/24/2020 3:05,10.83,0.091,
DSCMET_421,10/24/2020 3:10,10.83,0.091,
DSCMET_421,10/24/2020 3:15,10.79,0.091,
DSCMET_421,10/24/2020 3:20,10.74,0.09,
DSCMET_421,10/24/2020 3:25,10.68,0.09,
DSCMET_421,10/24/2020 3:30,10.71,0.09,
DSCMET_421,10/24/2020 3:35,10.64,0.09,
DSCMET_421,10/24/2020 3:40,10.6,0.089,
DSCMET_421,10/24/2020 3:45,10.6,0.089,
DSCMET_421,10/24/2020 3:50,10.57,0.089,
DSCMET_421,10/24/2020 3:55,10.55,0.089,
DSCMET_421,10/24/2020 4:00,10.48,0.089,
DSCMET_421,10/24/2020 4:05,10.46,0.089,
DSCMET_421,10/24/2020 4:10,10.38,0.088,
DSCMET_421,10/24/2020 4:15,10.38,0.088,
DSCMET_421,10/24/2020 4:20,10.3,0.088,
DSCMET_421,10/24/2020 4:25,10.18,0.087,
DSCMET_421,10/24/2020 4:30,9.96,0.086,
DSCMET_421,10/24/2020 4:35,9.6,0.084,
DSCMET_421,10/24/2020 4:40,9.35,0.082,
DSCMET_421,10/24/2020 4:45,9.12,0.081,
DSCMET_421,10/24/2020 4:50,9.08,0.081,
DSCMET_421,10/24/2020 4:55,9.1,0.081,
DSCMET_421,10/24/2020 5:00,8.96,0.08,
DSCMET_421,10/24/2020 5:05,8.79,0.079,
DSCMET_421,10/24/2020 5:10,8.85,0.08,
DSCMET_421,10/24/2020 5:15,8.76,0.079,
DSCMET_421,10/24/2020 5:20,8.7,0.079,
DSCMET_421,10/24/2020 5:25,8.6,0.078,
DSCMET_421,10/24/2020 5:30,8.49,0.078,
DSCMET_421,10/24/2020 5:35,8.64,0.067,
DSCMET_421,10/24/2020 5:40,8.59,0.078,
DSCMET_421,10/24/2020 5:45,8.52,0.078,
DSCMET_421,10/24/2020 5:50,8.46,0.077,
DSCMET_421,10/24/2020 5:55,8.42,0.077,
DSCMET_421,10/24/2020 6:00,8.3,0.077,
DSCMET_421,10/24/2020 6:05,8.16,0.076,
DSCMET_421,10/24/2020 6:10,8.17,0.076,
DSCMET_421,10/24/2020 6:15,8.05,0.075,
DSCMET_421,10/24/2020 6:20,7.919,0.075,
DSCMET_421,10/24/2020 6:25,7.888,0.075,
DSCMET_421,10/24/2020 6:30,7.874,0.074,
DSCMET_421,10/24/2020 6:35,7.822,0.074,
DSCMET_421,10/24/2020 6:40,7.771,0.074,
DSCMET_421,10/24/2020 6:45,7.79,0.074,
DSCMET_421,10/24/2020 6:50,7.773,0.074,
DSCMET_421,10/24/2020 6:55,7.761,0.074,
DSCMET_421,10/24/2020 7:00,7.812,0.074,
DSCMET_421,10/24/2020 7:05,7.829,0.074,
DSCMET_421,10/24/2020 7:10,7.802,0.074,
DSCMET_421,10/24/2020 7:15,7.782,0.074,
DSCMET_421,10/24/2020 7:20,7.787,0.074,
DSCMET_421,10/24/2020 7:25,7.81,0.074,
DSCMET_421,10/24/2020 7:30,7.815,0.074,
DSCMET_421,10/24/2020 7:35,7.848,0.074,
DSCMET_421,10/24/2020 7:40,7.865,0.074,
DSCMET_421,10/24/2020 7:45,7.859,0.074,
DSCMET_421,10/24/2020 7:50,7.836,0.074,
DSCMET_421,10/24/2020 7:55,7.835,0.074,
DSCMET_421,10/24/2020 8:00,7.907,0.075,
DSCMET_421,10/24/2020 8:05,7.976,0.075,
DSCMET_421,10/24/2020 8:10,8.05,0.075,
DSCMET_421,10/24/2020 8:15,8.06,0.075,
DSCMET_421,10/24/2020 8:20,8.08,0.075,
DSCMET_421,10/24/2020 8:25,8.12,0.076,
DSCMET_421,10/24/2020 8:30,8.07,0.075,
DSCMET_421,10/24/2020 8:35,8.11,0.076,
DSCMET_421,10/24/2020 8:40,8.09,0.076,
DSCMET_421,10/24/2020 8:45,8.12,0.076,
DSCMET_421,10/24/2020 8:50,8.18,0.076,
DSCMET_421,10/24/2020 8:55,8.3,0.088,
DSCMET_421,10/24/2020 9:00,8.24,0.076,
DSCMET_421,10/24/2020 9:05,8.24,0.076,
DSCMET_421,10/24/2020 9:10,8.34,0.077,
DSCMET_421,10/24/2020 9:15,8.35,0.088,
DSCMET_421,10/24/2020 9:20,8.44,0.088,
DSCMET_421,10/24/2020 9:25,8.47,0.078,
DSCMET_421,10/24/2020 9:30,8.44,0.077,
DSCMET_421,10/24/2020 9:35,8.56,0.078,
DSCMET_421,10/24/2020 9:40,8.47,0.078,
DSCMET_421,10/24/2020 9:45,8.59,0.078,
DSCMET_421,10/24/2020 9:50,8.58,0.1,
DSCMET_421,10/24/2020 9:55,8.68,0.494,
DSCMET_421,10/24/2020 10:00,8.77,0.463,
DSCMET_421,10/24/2020 10:05,8.81,0.589,
DSCMET_421,10/24/2020 10:10,8.97,0.103,
DSCMET_421,10/24/2020 10:15,9.05,0.081,
DSCMET_421,10/24/2020 10:20,8.99,0.906,
DSCMET_421,10/24/2020 10:25,9.14,0.927,
DSCMET_421,10/24/2020 10:30,9.19,0.919,
DSCMET_421,10/24/2020 10:35,9.24,1.062,
DSCMET_421,10/24/2020 10:40,9.42,1.275,
DSCMET_421,10/24/2020 10:45,9.58,1.301,
DSCMET_421,10/24/2020 10:50,9.84,0.534,
DSCMET_421,10/24/2020 10:55,9.84,0.607,
DSCMET_421,10/24/2020 11:00,9.98,2.097,
DSCMET_421,10/24/2020 11:05,10.25,2.527,
DSCMET_421,10/24/2020 11:10,10.1,1.879,
DSCMET_421,10/24/2020 11:15,10.23,2.344,
DSCMET_421,10/24/2020 11:20,10.97,2.73,
DSCMET_421,10/24/2020 11:25,11.55,2.559,
DSCMET_421,10/24/2020 11:30,10.7,3.305,
DSCMET_421,10/24/2020 11:35,10.34,1.57,
DSCMET_421,10/24/2020 11:40,10.1,0.482,
DSCMET_421,10/24/2020 11:45,9.82,0.461,
DSCMET_421,10/24/2020 11:50,9.68,0.228,
DSCMET_421,10/24/2020 11:55,9.49,0.581,
DSCMET_421,10/24/2020 12:00,9.6,0.598,
DSCMET_421,10/24/2020 12:05,9.78,0.641,
DSCMET_421,10/24/2020 12:10,9.86,0.377,
DSCMET_421,10/24/2020 12:15,9.8,0.727,
DSCMET_421,10/24/2020 12:20,9.88,0.585,
DSCMET_421,10/24/2020 12:25,10.04,0.259,
DSCMET_421,10/24/2020 12:30,10.17,0.186,
DSCMET_421,10/24/2020 12:35,9.9,0.195,
DSCMET_421,10/24/2020 12:40,10.04,0.098,
DSCMET_421,10/24/2020 12:45,10.19,0.087,
DSCMET_421,10/24/2020 12:50,10.15,0.087,
DSCMET_421,10/24/2020 12:55,9.81,0.449,
DSCMET_421,10/24/2020 13:00,9.76,1.172,
DSCMET_421,10/24/2020 13:05,9.74,0.845,
DSCMET_421,10/24/2020 13:10,9.88,0.816,
DSCMET_421,10/24/2020 13:15,9.93,1.112,
DSCMET_421,10/24/2020 13:20,9.98,2.158,
DSCMET_421,10/24/2020 13:25,10.07,1.69,
DSCMET_421,10/24/2020 13:30,10.07,1.579,
DSCMET_421,10/24/2020 13:35,10.23,0.96,
DSCMET_421,10/24/2020 13:40,10.3,0.827,
DSCMET_421,10/24/2020 13:45,10.19,0.796,
DSCMET_421,10/24/2020 13:50,10.29,2.053,
DSCMET_421,10/24/2020 13:55,10.38,0.579,
DSCMET_421,10/24/2020 14:00,10.62,0.422,
DSCMET_421,10/24/2020 14:05,10.73,0.116,
DSCMET_421,10/24/2020 14:10,10.77,0.478,
DSCMET_421,10/24/2020 14:15,10.76,0.594,
DSCMET_421,10/24/2020 14:20,10.63,0.179,
DSCMET_421,10/24/2020 14:25,10.54,0.726,
DSCMET_421,10/24/2020 14:30,10.56,0.395,
DSCMET_421,10/24/2020 14:35,10.65,0.487,
DSCMET_421,10/24/2020 14:40,10.59,0.562,
DSCMET_421,10/24/2020 14:45,10.5,1.727,
DSCMET_421,10/24/2020 14:50,10.62,2.393,
DSCMET_421,10/24/2020 14:55,10.53,1.488,
DSCMET_421,10/24/2020 15:00,10.48,3.412,
DSCMET_421,10/24/2020 15:05,9.98,3.554,
DSCMET_421,10/24/2020 15:10,9.33,3.617,
DSCMET_421,10/24/2020 15:15,8.83,3.588,
DSCMET_421,10/24/2020 15:20,8.43,3.293,
DSCMET_421,10/24/2020 15:25,8.26,3.389,
DSCMET_421,10/24/2020 15:30,8.07,3.129,
DSCMET_421,10/24/2020 15:35,7.754,2.37,
DSCMET_421,10/24/2020 15:40,7.599,2.462,
DSCMET_421,10/24/2020 15:45,7.53,2.137,
DSCMET_421,10/24/2020 15:50,7.341,1.846,
DSCMET_421,10/24/2020 15:55,7.168,1.409,
DSCMET_421,10/24/2020 16:00,7.041,1.597,
DSCMET_421,10/24/2020 16:05,6.994,2.141,
DSCMET_421,10/24/2020 16:10,6.815,2.025,
DSCMET_421,10/24/2020 16:15,6.597,1.939,
DSCMET_421,10/24/2020 16:20,6.594,2.021,
DSCMET_421,10/24/2020 16:25,6.397,2.063,
DSCMET_421,10/24/2020 16:30,6.178,1.818,
DSCMET_421,10/24/2020 16:35,5.977,1.596,
DSCMET_421,10/24/2020 16:40,6.09,1.872,
DSCMET_421,10/24/2020 16:45,6.09,1.684,
DSCMET_421,10/24/2020 16:50,5.742,0.854,
DSCMET_421,10/24/2020 16:55,5.715,0.843,
DSCMET_421,10/24/2020 17:00,5.602,0.791,
DSCMET_421,10/24/2020 17:05,5.614,1.102,
DSCMET_421,10/24/2020 17:10,5.526,0.823,
DSCMET_421,10/24/2020 17:15,5.427,0.755,
DSCMET_421,10/24/2020 17:20,5.542,1.033,
DSCMET_421,10/24/2020 17:25,5.445,0.54,
DSCMET_421,10/24/2020 17:30,5.301,0.116,
DSCMET_421,10/24/2020 17:35,5.231,0.248,
DSCMET_421,10/24/2020 17:40,5.281,0.498,
